size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
4,6,0.0187070369720459,3,2,1.3333333333333333,8
9,22,0.4299600124359131,8,3,2.0,44
16,37,2.1433019638061523,15,4,2.6486486486486487,98
25,60,11.00388789176941,24,5,3.216666666666667,193
36,76,28.701032876968384,35,6,3.4210526315789473,260
49,86,99.00468587875366,48,6,4.104651162790698,353
64,113,214.03499698638916,63,7,4.530973451327434,512
81,123,500.74426102638245,80,8,5.105691056910569,628
100,145,941.9870789051056,99,9,5.993103448275862,869
