size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
4,6,0.021542787551879883,3,1,0.6666666666666666,4
9,36,0.4920530319213867,8,4,2.0277777777777777,73
16,120,5.391047954559326,15,5,2.5083333333333333,301
25,300,41.10130000114441,24,7,3.56,1068
36,630,192.02961897850037,35,8,4.1,2583
49,1174,899.9901518821716,48,8,4.894378194207836,5746
64,2010,2824.320471048355,63,10,5.6447761194029855,11346
81,3236,8410.451607942581,80,11,6.003708281829419,19428
