size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
4,6,0.009155988693237305,2,3,1.1666666666666667,7
9,36,0.24545907974243164,4,5,2.638888888888889,95
16,120,2.392275810241699,5,7,3.558333333333333,427
25,300,13.579771041870117,5,10,4.943333333333333,1483
36,628,60.765416860580444,7,12,5.452229299363057,3424
49,1176,202.81018590927124,6,12,6.494897959183674,7638
64,2016,596.5440390110016,7,16,8.113095238095237,16356
81,3238,1523.3707888126373,7,17,8.820568252007412,28561
100,4946,4904.356224060059,8,17,9.009704811969268,44562
