size of point set,size of line set,CPU time in seconds,iterations,crossing number,average crossing number,crossing overall
10.0,20.0,0.29504666328430174,4.2,4.6,2.5,50.0
11.0,19.0,0.34016919136047363,4.4,4.8,2.6315789473684212,50.0
12.0,29.0,0.5782126426696778,4.2,5.0,2.8482758620689657,82.6
13.0,29.0,0.6873974323272705,4.8,5.4,2.9586206896551723,85.8
14.0,29.0,0.7966800689697265,4.8,5.4,2.882758620689655,83.6
15.0,38.0,1.1475954055786133,4.6,5.4,3.136842105263158,119.2
16.0,30.0,1.0441716194152832,4.8,5.4,3.166666666666667,95.0
17.0,28.0,1.0815910816192627,5.2,6.0,3.2357142857142853,90.6
18.0,34.0,1.5004108428955079,5.6,6.0,3.417647058823529,116.2
19.0,48.0,2.276563787460327,5.4,7.0,3.9041666666666672,187.4
20.0,40.0,2.068656396865845,5.2,6.6,3.5549999999999997,142.2
21.0,44.0,2.4943721771240233,5.2,7.2,3.5590909090909095,156.6
22.0,42.0,2.602261209487915,5.4,7.0,3.6,151.2
23.0,47.0,3.2109303951263426,5.6,7.2,4.36595744680851,205.2
24.0,48.0,3.596035385131836,5.6,7.4,3.9041666666666663,187.4
25.0,53.0,4.284585046768188,5.4,8.6,4.3698113207547165,231.6
26.0,58.0,4.929733419418335,5.4,7.6,3.9758620689655166,230.6
27.0,56.0,5.228933954238892,5.6,7.6,3.8714285714285714,216.8
28.0,58.0,5.765677404403687,6.0,7.8,4.0137931034482754,232.8
29.0,58.0,6.096199417114258,5.8,8.2,4.36551724137931,253.2
30.0,55.0,6.245413208007813,6.0,8.2,4.2,231.0
31.0,59.0,10.986323261260987,5.8,8.0,4.28135593220339,252.6
32.0,62.0,15.652029323577882,6.0,8.2,4.354838709677419,270.0
33.0,64.0,16.173486757278443,6.4,8.4,4.55625,291.6
34.0,70.0,12.516263818740844,6.0,9.6,4.8342857142857145,338.4
35.0,71.0,13.214147186279297,6.2,8.0,4.780281690140845,339.4
36.0,69.0,13.418772983551026,5.8,8.8,4.597101449275362,317.2
37.0,75.0,15.56621241569519,6.2,8.8,4.658666666666667,349.4
38.0,66.0,14.296791982650756,6.2,9.2,4.551515151515152,300.4
39.0,65.0,14.834605693817139,6.4,9.4,4.676923076923076,304.0
40.0,76.0,18.23535900115967,6.4,9.8,5.35,406.6
41.0,82.0,23.94266495704651,6.2,9.4,5.2317073170731705,429.0
42.0,79.0,25.605808830261232,6.0,9.6,4.777215189873418,377.4
43.0,81.0,31.399461364746095,6.4,9.6,4.987654320987654,404.0
44.0,87.0,33.66647219657898,6.6,10.0,5.448275862068966,474.0
45.0,82.0,36.21217503547668,6.4,10.2,5.229268292682926,428.8
46.0,82.0,34.074869346618655,6.2,10.6,5.353658536585366,439.0
47.0,79.0,26.135825395584106,6.4,10.4,5.475949367088608,432.6
48.0,80.0,44.90992622375488,6.4,10.4,5.205,416.4
49.0,81.0,45.67398061752319,6.8,10.4,5.612345679012345,454.6
50.0,86.0,48.79735884666443,6.6,9.2,5.481395348837209,471.4
51.0,96.0,43.528270387649535,6.6,9.8,5.45625,523.8
52.0,95.0,54.71307001113892,6.8,10.4,5.522105263157895,524.6
53.0,91.0,51.81861515045166,6.6,11.0,5.358241758241758,487.6
54.0,94.0,45.96717519760132,6.8,10.4,5.412765957446808,508.8
55.0,95.0,43.608418989181516,6.8,10.8,5.88842105263158,559.4
56.0,96.0,73.6007276058197,7.0,11.4,6.0375000000000005,579.6
57.0,94.0,63.36303505897522,7.0,11.6,6.153191489361701,578.4
58.0,97.0,59.96240382194519,7.2,12.4,5.828865979381443,565.4
59.0,97.0,56.018875169754025,7.0,11.4,5.806185567010308,563.2
60.0,102.0,68.27645325660706,6.8,11.8,6.362745098039215,649.0
61.0,105.0,78.93004398345947,6.6,12.2,6.257142857142857,657.0
62.0,107.0,95.265220785141,6.8,11.6,6.37196261682243,681.8
63.0,102.0,77.74423642158509,6.8,11.6,6.249019607843136,637.4
64.0,103.0,78.02520461082459,7.2,11.8,6.231067961165048,641.8
65.0,106.0,106.97661104202271,7.2,13.0,6.083018867924528,644.8
66.0,101.0,102.62150182724,7.0,13.2,6.043564356435644,610.4
67.0,110.0,106.25258836746215,7.2,11.2,6.007272727272726,660.8
68.0,107.0,96.75857229232788,7.4,12.0,6.239252336448598,667.6
69.0,113.0,119.23277740478515,7.2,11.2,6.52566371681416,737.4
70.0,106.0,89.72011041641235,7.2,13.2,6.439622641509433,682.6
71.0,103.0,114.20845546722413,7.0,11.8,6.221359223300971,640.8
72.0,110.0,125.53800497055053,7.8,11.8,6.516363636363636,716.8
73.0,113.0,119.24473810195923,7.2,11.8,6.106194690265487,690.0
74.0,117.0,112.3015619277954,7.2,13.0,6.7384615384615385,788.4
75.0,120.0,124.86220145225525,6.8,12.6,6.5200000000000005,782.4
76.0,118.0,126.90090823173523,7.6,12.4,6.579661016949153,776.4
77.0,119.0,144.9684549331665,7.6,13.0,7.018487394957984,835.2
78.0,118.0,130.88816680908204,7.0,11.4,6.694915254237289,790.0
79.0,118.0,123.79163689613343,7.2,13.2,6.789830508474577,801.2
80.0,116.0,104.71706662178039,7.2,13.8,6.794827586206897,788.2
81.0,118.0,108.73234915733337,7.6,13.2,6.623728813559322,781.6
82.0,121.0,114.55758142471313,7.4,13.0,6.943801652892562,840.2
83.0,124.0,120.00777463912964,7.0,13.0,6.643548387096774,823.8
84.0,115.0,113.90514135360718,7.0,13.8,7.507826086956522,863.4
85.0,132.0,133.71661524772645,7.6,13.8,6.898484848484848,910.6
86.0,135.0,140.3449348449707,7.8,13.6,7.1688888888888895,967.8
87.0,133.0,141.3765109539032,8.0,14.0,7.666165413533834,1019.6
88.0,133.0,144.48339099884032,7.6,14.0,7.348872180451129,977.4
89.0,126.0,139.86033501625062,7.4,14.2,7.436507936507937,937.0
90.0,131.0,148.76964654922486,7.0,14.0,7.215267175572519,945.2
91.0,136.0,157.9956760406494,7.6,13.2,7.173529411764706,975.6
92.0,132.0,156.14327549934387,7.6,14.8,7.398484848484848,976.6
93.0,136.0,165.08447914123536,7.4,13.6,7.701470588235294,1047.4
94.0,131.0,162.41639857292176,7.6,15.2,7.540458015267175,987.8
95.0,124.0,157.19911165237426,8.0,14.2,7.241935483870968,898.0
96.0,135.0,174.20100355148315,7.4,14.6,7.86962962962963,1062.4
97.0,128.0,168.58234896659852,7.8,13.8,7.5265625,963.4
98.0,132.0,177.32810997962952,7.8,15.2,7.8954545454545455,1042.2
99.0,144.0,199.9205108165741,7.2,16.0,7.769444444444444,1118.8
100.0,140.0,217.30883021354674,7.8,14.2,7.742857142857143,1084.0
